"row_ID","Life History stage","Taxon","Habitat","Phylum","Class","Family","Genus","Species","Name","ta_high","ta_low","acclim_window","Proximity of high acclimation temperature to CTMax/ °C","Source","tc_high","ARR","Acclimation duration/ days","collection_latitude","Longitude of collection/ °","Metric","heating_rate","Absolute latitude/°","Latitudinal bin","Mid Bin Latitude/ °","Hemisphere","Absolute northern distribution limit/ °","Absolute southern distribution limit/ °","Minimum hemisphere limit/ °","Maximum hemisphere limit/ °","Latitudinal range size/°","mid latitude/ °","Mean environmental temperature/ °C","Maximum environmental temperature/ °C","CTMax now/ °C","Thermal safety margin/ °C","Time until loss of thermal safety without acclimation, RCP4.5/ years","Time until loss of thermal safety without acclimation, RCP8.5/ years","Time gained until loss of thermal safety with acclimation, RCP4.5/ years","Time gained until loss of thermal safety with acclimation, RCP8.5/ years","% increase in thermal safety (years) gained due to acclimation capacity","Error checked","Reference","doi","Jstor stable ref","ref","url","tc_low","ht_low","ht_high","tau_a_low","tau_a_high","tau_c_low","tau_c_high","lambda","delta_tau_low","delta_tau_high","delta_tr_low","delta_tr_high","delta_tau_high_hat","delta_tau_low_hat"
313,"adult","fish","marine","Chordata","Actinopterygii","clinidae","Gibbonsia","montereyensis","Gibbonsia montereyensis",20,10,10,10.1,"wild",30.1,0.29,21,34,-120,"crit",4.2,34,"mid",37.5,"N",42,31,31,42,11,66,14.981,17.819,28.64449,10.82549,382.5902835,228.6032354,110.9511822,66.29493828,22,2017-02-10,"Davis 1977","doi: 10.1007/BF00402193",NA,"Marine Biology 42:315-320",NA,27.2,17.2,10.1,0.0366099212886692,0.0732198425773385,0.0995789859051803,0.110195863078894,0.0153761669412411,0.0629690646165111,0.0369760205015559,25.8088261676379,25.8386036835107,0.0369484158813072,0.0630052190428545
314,"adult","fish","marine","Chordata","Actinopterygii","Blennidae","Blennius","pholis","Blennius pholis",20,10,10,15.1,"wild",35.1,0.26,30,54,0,"leth",4,54,"high",60,"N",65,18,18,65,47,41.5,10.271,14.938,32.57046,17.63246,926.4772163,583.4367147,240.8840762,151.6935458,21,2017-02-10,"Campbell and Davies1975","doi: 10.1016/S0300-9629(75)80145-9",NA,NA,NA,32.5,22.5,15.1,0.0366099212886692,0.0732198425773385,0.118982244188175,0.128500823723229,0.0146439685154677,0.0823723228995058,0.0552809811458906,48.796732469211,53.5589658076958,0.0525524115866751,0.0855958302292662
315,"adult","aquatic invertebrates","marine","Arthropoda","Malacostraca","Portunidae","Carcinus","maenus","Carcinus maenus",23,6,17,13.2,"wild",36.2,0.088235294,42,37,-122,"leth",4,37,"mid",37.5,"N",70,20,20,70,50,45,13.881,16.168,35.39538235,19.22738235,875.9175239,527.0885921,77.28684024,46.50781688,8,2017-04-14,"Kelley et al 2011","doi:10.1016/j.jembe.2011.08.005",NA,NA,NA,34.700000002,28.700000002,13.2,0.0219659527732015,0.0842028189639392,0.127036426879004,0.132527915064983,0.0146439685154677,0.105070474105803,0.0483250961010434,63.5918249409028,55.625822704106,0.0521149417433659,0.100203945600945
316,"adult","aquatic invertebrates","marine","Arthropoda","Malacostraca","Portunidae","Carcinus","maenus","Carcinus maenus",23,6,17,12.5,"wild",35.5,0.223529412,42,49,-125,"leth",4,49,"mid",37.5,"N",70,20,20,70,50,45,10.803,17.03,32.77361176,15.74361176,722.3706045,444.8025418,161.4710765,99.42645063,18,2017-04-14,"Kelley et al 2011","doi:10.1016/j.jembe.2011.08.005",NA,NA,NA,31.699999996,25.699999996,12.5,0.0219659527732015,0.0842028189639392,0.116053450470437,0.129965220574776,0.0146439685154677,0.094087497697236,0.0457624016108365,46.9184115029186,50.659194561028,0.0437152888640907,0.0968327611670137
317,"adult","aquatic invertebrates","marine","Arthropoda","Malacostraca","Hippolytidae","Lysmata","amboinensis","Lysmata amboinensis",30,27,3,5.9,"wild",35.9,0.133333333,30,7,80,"crit",4,7,"low",12.5,"N",22,-15,0,22,22,11,29.54,31.32,35.83866667,4.518666667,260.9920697,159.77497,34.79894254,21.30332929,12,2017-02-13,"Neves 2013",NA,NA,"PhD Thesis: Tropical and temperate shrimps response to global warming: a comprehensive physiological and biochemical comparison, Universidade de Lisboa, Faculdade de Cie_ncias, Departamento de Biologia Animal",NA,35.500000001,8.500000001,5.9,0.0988467874794069,0.109829763866008,0.129965220578437,0.131429617426323,0.0146439685154677,0.0311184330990298,0.0215998535603148,40.2903405746292,32.3353564340077,0.0254870059847321,0.0266294593932025
318,"adult","aquatic invertebrates","marine","Arthropoda","Malacostraca","Hippolytidae","Lysmata","seticaudata","Lysmata seticaudata",24,21,3,11,"wild",35,0.5,30,38,-29,"crit",4,38,"mid",37.5,"N",47,35,35,47,12,41,19.19,23.629,32.595,8.966,443.789343,266.4668082,221.8946715,133.2334041,33,2017-02-13,"Neves 2013",NA,NA,"PhD Thesis: Tropical and temperate shrimps response to global warming: a comprehensive physiological and biochemical comparison, Universidade de Lisboa, Faculdade de Cie_ncias, Departamento de Biologia Animal",NA,33.5,12.5,11,0.0768808347062054,0.0878638110928062,0.122643236317042,0.128134724510342,0.0146439685154677,0.0457624016108365,0.0402709134175361,42.0340561271069,45.0636854412555,0.0385407273571822,0.0476625338660935
319,"adult","aquatic invertebrates","marine","Arthropoda","Malacostraca","Porcellanidae","Petrolisthes","cinctipes","Petrolisthes cinctipes",18,8,10,15.96,"wild",33.96,0.19,70,36,-121,"crit",4,36,"mid",37.5,"N",54.1,35,35,54.1,19.1,39.55,13.224,15.585,33.05256,17.46756,676.880181,407.2728712,128.6072344,77.38184553,16,2017-02-09,"Stillman and Somero 2000","doi: 10.1086/316738",NA,NA,NA,32.06,24.06,15.96,0.0292879370309354,0.0658978583196046,0.117371407651474,0.124327292696321,0.0146439685154677,0.0880834706205382,0.0584294343767161,47.7193747165721,49.3545719869392,0.0574096368850097,0.0892673731434647
320,"adult","aquatic invertebrates","marine","Arthropoda","Malacostraca","Porcellanidae","Petrolisthes","eriomerus","Petrolisthes eriomerus",18,8,10,13.43,"wild",31.43,0.357,70,43,-124,"crit",4,43,"mid",37.5,"N",54.1,22.8,22.8,54.1,31.3,38.45,11.268,15.615,29.026676,13.411676,526.8738522,324.5340774,188.0939652,115.8586656,26,2017-02-09,"Stillman and Somero 2000","doi: 10.1086/316738",NA,NA,NA,27.86,19.86,13.43,0.0292879370309354,0.0658978583196046,0.101995240710232,0.115064982610287,0.0146439685154677,0.0727073036792971,0.0491671242906828,30.4132755733109,35.9532461952719,0.0445916542379027,0.0783131803600979
321,"adult","aquatic invertebrates","marine","Arthropoda","Malacostraca","Porcellanidae","Petrolisthes","manimaculis","Petrolisthes manimaculis",18,8,10,13.59,"wild",31.59,0.4,70,36,-121,"crit",4,36,"mid",37.5,"N",54.1,22.8,22.8,54.1,31.3,38.45,13.224,15.585,29.6796,14.0946,546.1756192,328.6290821,218.4702477,131.4516329,29,2017-02-09,"Stillman and Somero 2000","doi: 10.1086/316738",NA,NA,NA,27.59,19.59,13.59,0.0292879370309354,0.0658978583196046,0.101006772835438,0.115650741350906,0.0146439685154677,0.071718835804503,0.0497528830313015,29.5159136096939,36.7102825884569,0.0437975894190072,0.0790205904014924
322,"adult","fish","marine","Chordata","Actinopterygii","Nototheniidae","Nothenia","corriceps","Notothenia corriceps",4,0,4,13.1,"wild",17.1,0,7,-64,-62,"crit",3.6,64,"high",60,"N",-46,-78,46,78,32,62,-0.322,1.671,17.1,15.429,850.4924449,462.6530125,0,0,0,2017-02-17,"Beers and Sidell 2011","doi: 10.1086/660191",NA,NA,NA,17.1,17.1,13.1,0,0.0146439685154677,0.0626029654036244,0.0626029654036244,0.0131795716639209,0.0626029654036244,0.0479589968881567,11.7044928454735,10.3576002339374,0.0514024755883638,0.0588278935023815
323,"adult","terrestrial arthropods","terrestrial","Arthropoda","Insecta","Formicidae","Linepithema","humile","Linepithema humile",30,15,15,8.2,"wild",38.2,0.026666667,7,-33.92,18.87,"crit",3,34,"mid",37.5,"NS",47,43,43,47,90,2,27,31.79999924,38.12,6.320000762,374.9411033,225.9421139,9.998429546,6.025123114,3,2017-02-13,"Jumbam_et_al2008b","doi:10.1016/j.jinsphys.2008.03.011",NA,NA,NA,37.799999995,22.799999995,8.2,0.0549148819330038,0.109829763866008,0.138385502452865,0.139849899322716,0.0109829763866008,0.0834706205198609,0.0300201354567088,107.102830623355,67.4930661219875,0.040728299211913,0.0680061207623912
324,"adult","terrestrial arthropods","terrestrial","Arthropoda","Insecta","Formicidae","Linepithema","humile","Linepithema humile",30,20,10,10,"wild",40,0.1,7,-30,18,"leth",3,30,"mid",37.5,"S",40,0,0,40,40,20,30.10000038,37.40000153,40.01000004,2.609998512,145.540904,87.20238879,14.5540904,8.720238879,9,2017-02-13,"Jumban et al 2008","doi: 10.1007/s00300-007-0349-0",NA,NA,NA,39,19,10,0.0732198425773385,0.109829763866008,0.14277869302581,0.146439685154677,0.0109829763866008,0.0695588504484715,0.0366099212886692,112.899544319844,90.5778435940319,0.0420762921712106,0.0625250863975023
325,"adult","reptiles and amphibians","terrestrial","Chordata","Reptilia","Cyprinodontinae","Cyprinodon","nevadensis amargosae","Cyprinodon nevadensis amargosae",35,25,10,8.75,"wild",43.75,0.15,22,36,-117,"leth",2,36,"mid",37.5,"N",36.5,36,36,36.5,0.5,36.25,38.29999924,44,44.24499989,0.244999886,9.493917134,5.712406713,1.42408757,0.856861007,13,2017-04-11,"Feldmeth et al 1974","doi: 10.1007/BF00696161",NA,NA,NA,42.25,17.25,8.75,0.0915248032216731,0.128134724510342,0.154676917444627,0.160168405637928,0.00732198425773385,0.0631521142229544,0.0320336811275856,221.028970271747,177.331717147588,0.037088239712224,0.0563974094042472
326,"adult","aquatic invertebrates","marine","Arthropoda","Malacostraca","Hippolytidae","Lysmata","seticaudata","Lysmata seticaudata",24,21,3,11,"wild",35,0.5,30,38,-9,"crit",2,38,"mid",37.5,"N",47,35,35,47,12,41,16.929,19.014,31.4645,12.4505,616.2613445,370.0250943,308.1306723,185.0125472,33,2017-02-13,"Roas et al 2014","doi: 10.1111/gcb.12621",NA,NA,NA,33.5,12.5,11,0.0768808347062054,0.0878638110928062,0.122643236317042,0.128134724510342,0.00732198425773385,0.0457624016108365,0.0402709134175361,84.0681122542137,90.127370882511,0.0385407273571822,0.0476625338660935
327,"juvenile","fish","freshwater","Chordata","Actinopterygii","Nemacheilidae","Noemacheilus","barbatulus","Noemacheilus barbatulus",15,7,8,14.1,"wild",29.1,0.3125,14,54,-2,"crit",2,54,"high",60,"N",67,39,39,67,28,53,18.5,18.5,30.19375,11.69375,614.4345683,386.932004,192.0108026,120.9162512,24,2017-02-10,"Elliott et al 1994","doi: 10.1111/j.1095-8649.1995.tb06014.x",NA,NA,NA,26.6,19.6,14.1,0.0256269449020685,0.0549148819330038,0.0973823906278602,0.106534870950027,0.00732198425773385,0.0717554457257917,0.0516199890170236,53.8320084802181,59.2560302945136,0.0489001774474641,0.0749406861134884
328,"adult","fish","marine","Chordata","Actinopterygii","labridae","Notolabrus","celidotus","Notolabrus celidotus",24,14,10,8.4,"wild",32.4,0.24,28,-43,173,"crit",2,43,"mid",37.5,"N",35,46,35,46,11,40,12.892,16.913,29.73408,12.82108,794.8916391,473.5978213,190.7739934,113.6634771,19,2017-04-11,"Hooper 2008",NA,NA,"MSC thesis: Effects of temperature change on the new Zealand marine fish, Notolabrus celidotus, University of Canterbury",NA,30,16,8.4,0.0512538898041369,0.0878638110928062,0.109829763866008,0.118616144975288,0.00732198425773385,0.0585758740618708,0.0307523338824821,68.2865951055432,59.8709009640229,0.0336397877039023,0.0546359323222768
329,"juvenile","fish","freshwater","Chordata","Actinopterygii","Salmonidae","Salvelinus","alpinus","Salvelinus alpinus",15,10,5,11.73,"lab",26.73,0.06,5,54,-3,"leth",2,54,"high",60,"N",85,42,42,85,43,63.5,19.5,19.5,27,7.5,394.0788252,248.1659031,23.64472951,14.88995419,6,2017-02-10,"Baroudy and Elliott, 1994",NA,NA,"J Fish Biol 45, 1041-1053",NA,26.43,16.43,11.73,0.0366099212886692,0.0549148819330038,0.0967600219659528,0.0978583196046129,0.00732198425773385,0.0601501006772835,0.042943437671609,49.496069324039,43.1882472282321,0.0465816488795101,0.0560195999554671
330,"juvenile","fish","freshwater","Chordata","Actinopterygii","Salmonidae","Salvelinus","alpinus","Salvelinus alpinus",15,5,10,12,"lab",27,0.35,3.5,69,19,"leth",2,69,"high",60,"N",85,42,42,85,43,63.5,10.27142857,11.1,25.345,14.245,432.5833109,281.3016779,151.4041588,98.45558726,26,2017-02-09,"Elliott & Klemetsen 2002","doi: 10.1111/j.1095-8649.2002.tb01727.x",NA,NA,NA,23.5,18.5,12,0.0183049606443346,0.0549148819330038,0.0860333150283727,0.0988467874794069,0.00732198425773385,0.0677283543840381,0.0439319055464031,39.4755231091469,44.8445630526347,0.0406328543054095,0.071886380565273
331,"adult","fish","freshwater","Chordata","Actinopterygii","Salmonidae","Oncorhynchus","apache","Oncorhynchus apache",20,10,10,9.4,"wild",29.4,0.09,14,34,-109,"crit",1.2,34,"mid",37.5,"N",34,33,33,34,1,33.5,26.1,26.1,29.949,3.849,136.0298703,81.27981766,12.24268833,7.315183589,8,2017-04-14,"Lee and Rinne 1980","doi: 10.1577/1548-8659(1980)109<632:CTMOFT>2.0.CO;2",NA,NA,NA,28.5,18.5,9.4,0.0366099212886692,0.0732198425773385,0.104338275672707,0.107633168588688,0.00439319055464031,0.0677283543840381,0.0344133260113491,104.910533453901,81.0656089347507,0.0406328543054096,0.0596139885112077
332,"adult","fish","freshwater","Chordata","Actinopterygii","Salmonidae","Oncorhynchus","gilae","Oncorhynchus gilae",20,10,10,9.57,"wild",29.57,0.132,14,33,-108,"crit",1.2,33,"mid",37.5,"N",35,33,33,35,2,34,25.4,25.4,30.2828,4.8828,173.0079685,102.6941132,22.83705184,13.55562295,12,2017-04-14,"Lee and Rinne 1980","doi: 10.1577/1548-8659(1980)109<632:CTMOFT>2.0.CO;2",NA,NA,NA,28.25,18.25,9.57,0.0366099212886692,0.0732198425773385,0.103423027640491,0.108255537250595,0.00439319055464031,0.0668131063518213,0.0350356946732565,101.967707843941,83.2851069905457,0.0399165236525044,0.0604442180648433
333,"adult","fish","freshwater","Chordata","Actinopterygii","Salmonidae","Oncorhynchus","mykiss","Oncorhynchus mykiss",20,10,10,9.35,"wild",29.35,0.14,14,34,-109,"crit",1.2,34,"mid",37.5,"N",67,32,32,67,35,49.5,26.1,26.1,30.704,4.604,162.7127885,97.22324772,22.7797904,13.61125468,12,2017-04-14,"Lee and Rinne 1980","doi: 10.1577/1548-8659(1980)109<632:CTMOFT>2.0.CO;2",NA,NA,NA,27.95,17.95,9.35,0.0366099212886692,0.0732198425773385,0.102324730001831,0.107450118982244,0.00439319055464031,0.0657148087131613,0.0342302764049057,98.5257561441338,80.4194883795034,0.0390617570856516,0.0593689602828702
334,"adult","fish","freshwater","Chordata","Actinopterygii","Salmonidae","Salmo","trutta","Salmo trutta",20,10,10,9.85,"wild",29.85,0.089,14,33,-109,"crit",1.2,33,"mid",37.5,"N",71,34,34,71,37,52.5,31.1,31.1,30.8379,0,0,0,0,0,0,2017-04-14,"Lee and Rinne 1980","doi: 10.1577/1548-8659(1980)109<632:CTMOFT>2.0.CO;2",NA,NA,NA,28.96,18.96,9.85,0.0366099212886692,0.0732198425773385,0.106022332051986,0.109280615046678,0.00439319055464031,0.0694124107633169,0.0360607724693392,110.508025175566,87.0183872150941,0.0419602950511081,0.0618022439423467
335,"adult","fish","freshwater","Chordata","Actinopterygii","Salmonidae","Salvelinus","fontinalis","Salvelinus fontinalis",20,10,10,9.76,"wild",29.76,0.102,14,33,-109,"crit",1.2,33,"mid",37.5,"N",65,30,30,65,35,47.5,31.1,31.1,30.8922,0,0,0,0,0,0,2017-04-14,"Lee and Rinne 1980","doi: 10.1577/1548-8659(1980)109<632:CTMOFT>2.0.CO;2",NA,NA,NA,28.74,18.74,9.76,0.0366099212886692,0.0732198425773385,0.105216913783635,0.10895112575508,0.00439319055464031,0.0686069924949662,0.0357312831777412,107.800976842628,85.807749509239,0.0413239268930394,0.0613669893071546
336,"adult","aquatic invertebrates","marine","Arthropoda","Maxillopoda","Balanidae","Amphibalanus","amphitrite","Amphibalanus amphitrite",33.4,25.4,8,12.75,"wild",46.15,0.237170825,90,1,104,"crit",1,1,"low",12.5,"N",42,-40,0,42,42,21,30.99,33.01,45.57841831,12.56841831,687.9238925,417.868028,163.1554771,99.10610494,19,NA,"Khanh Dung unpub","-",NA,NA,NA,44.2526334,18.8526334,12.75,0.0929892000732198,0.122277137104155,0.162008542559034,0.168954786747209,0.00366099212886692,0.0690193424858137,0.0466776496430533,551.395137441865,553.163229456844,0.046590312866026,0.0691233429892775
337,"adult","fish","marine","Chordata","Actinopterygii","Gobiidae","Bathygobius","soporator","Bathygobius soporator",29,26,3,10.7,"wild",39.7,0,30,-23.5,-45,"crit",1,23,"low",12.5,"S",28,-20,0,28,28,14,24.769,27.702,39.7,11.998,872.6470579,532.5646872,0,0,0,2017-04-11,"Ines 2014 (MSci Thesis) Universidade de Lisboa Universidade de Lisboa",NA,NA,"MSCi thesis",NA,39.7,13.7,10.7,0.09518579535054,0.106168771737141,0.145341387516017,0.145341387516017,0.00366099212886692,0.0501555921654769,0.0391726157788761,314.243696875443,275.063003766979,0.0425520932312548,0.0464573131579225
338,"adult","fish","marine","Chordata","Actinopterygii","Blennidae","Coryphoblennius","galerita","Coryphoblennius galerita",23,20,3,13,"wild",36,1.333333333,30,38.5,-9.5,"crit",1,38,"mid",37.5,"N",52,20,20,52,32,36,16.527,18.614,27.36933334,8.755333335,424.1165594,255.6202926,565.4887458,340.8270567,57,2017-04-11,"Ines 2014 (MSci Thesis) Universidade de Lisboa",NA,NA,"MSCi thesis",NA,32.000000001,12.000000001,13,0.0732198425773385,0.0842028189639392,0.117151748127403,0.131795716639209,0.00366099212886692,0.0439319055500641,0.04759289767527,143.015215377975,216.694111231525,0.0368811761993231,0.0556196680744103
339,"adult","aquatic invertebrates","marine","Arthropoda","Crustacea","Panaeidae","Farfantepenaeus","aztecus","Farfantepenaeus aztecus",30,20,10,12.7,"wild",42.7,0.32,21,21,-104,"crit",1,21,"low",12.5,"N",41.6,-36,0,41.6,41.6,20.8,28.607,31.765,42.25424,10.48924,352.1481445,211.4024262,112.6874062,67.6487764,24,2017-04-15,"Re et al 2005","doi:10.1016/j.jtherbio.2005.09.004",NA,NA,NA,39.5,19.5,12.7,0.0732198425773385,0.109829763866008,0.144609189090243,0.156324363902618,0.00366099212886692,0.071389346512905,0.0464946000366099,358.185976834938,400.074423854927,0.0435337792801133,0.0750567590903436
340,"juvenile","aquatic invertebrates","marine","Arthropoda","Malacostraca","Panaeidae","Litopenaeus","stylirostris","Litopenaeus stylirostris",33,25,8,10.18,"wild",43.18,0.515,21,29,-97,"crit",1,29,"mid",37.5,"N",27.8,-3.5,0,27.8,27.8,13.9,24.704,31.91,38.90756,6.99756,239.4381417,141.9493694,123.310643,73.10392523,34,2017-04-15,"Re et al 2006","doi:10.1016/j.jtherbio.2006.05.004",NA,NA,NA,39.06,14.06,10.18,0.0915248032216731,0.120812740252608,0.142998352553542,0.158081640124474,0.00366099212886692,0.051473549331869,0.0372688998718653,299.799214018037,369.562746529446,0.0324422058468809,0.0576343493619574
341,"adult","reptiles and amphibians","terrestrial","Chordata","Reptilia","Scincidae","Hemiergis","decresiensis","Lygosoma decresiensus",20,10,10,12.97,"wild",32.97,0.054,10,-33.6,146,"crit",1,33.6,"mid",37.5,"S",-29.2,-38,29.2,38,8.8,33.6,31.39999962,38.59999847,33.58559998,0,0,0,0,0,0,2017-04-09,"Brattstrom, 1971",NA,NA,"Copeia 3, 554-557",NA,32.43,22.43,12.97,0.0366099212886692,0.0732198425773385,0.118725974739154,0.120702910488742,0.00366099212886692,0.0821160534504851,0.047483067911404,193.73863747293,163.128732034527,0.0523369830833371,0.0762668601823324
342,"adult","reptiles and amphibians","terrestrial","Chordata","Reptilia","Scincidae","Gnypetoscincus","queenslandiae","Lygosoma queenslandiae",30,10,20,4.17,"wild",34.17,0.1525,10,-17,145.5,"crit",1,17,"low",12.5,"S",-15.7,-18.2,16.5,18.2,1.7,17.4,30,36.40000153,34.17,0,0,0,0,0,0,2017-04-09,"Brattstrom, 1971",NA,NA,"Copeia 3, 554-557",NA,31.12,21.12,4.17,0.0366099212886692,0.109829763866008,0.113930075050339,0.125096101043383,0.00366099212886692,0.0773201537616694,0.0152663371773751,168.309332963729,83.7972014854542,0.0263096560072729,0.0551187878753361
343,"adult","reptiles and amphibians","terrestrial","Chordata","Reptilia","Scincidae","Lygosoma","quoyi","Lygosoma quoyi",20,10,10,17.2,"wild",37.2,0.05,10,-37,146,"crit",1,37,"mid",37.5,"S",-16.5,-37,16.5,37,20.5,26.8,27.60000038,33.59999847,37.58000002,3.980001545,216.7754769,128.0497913,10.83877385,6.402489566,5,2017-04-09,"Brattstrom, 1971",NA,NA,"Copeia 3, 554-557",NA,36.7,26.7,17.2,0.0366099212886692,0.0732198425773385,0.134358411129416,0.13618890719385,0.00366099212886692,0.0977484898407469,0.0629690646165111,301.923040676021,275.61474426321,0.0658529056918304,0.0944806681599878
344,"adult","aquatic invertebrates","marine","Arthropoda","Crustacea","Grapsidae","Pachygrapsus","marmoratus","Pachygrapsus marmoratus",23,20,3,15.1,"wild",38.1,0.3,30,38.5,-9.5,"crit",1,38,"mid",37.5,"N",48,28,28,48,30,38,16.527,18.614,36.1581,17.5441,849.8526607,512.2167031,254.9557982,153.6650109,23,2017-04-11,"Ines 2014 (MSci Thesis) Universidade de Lisboa",NA,NA,"MSCi thesis",NA,37.2,17.2,15.1,0.0732198425773385,0.0842028189639392,0.13618890719385,0.13948380010983,0.00366099212886692,0.0629690646165111,0.0552809811458905,275.61474426321,283.450772521148,0.0544527806670919,0.0638504125580512
345,"adult","aquatic invertebrates","marine","Arthropoda","Crustacea","Grapsidae","Pachygrapsus","transversus","Pachygrapsus transversus",29,26,3,10.4,"wild",39.4,0.166666667,30,-23.5,-45,"crit",1,23,"low",12.5,"S",35,-34,0,35,35,17.5,24.769,27.702,38.69483333,10.99283333,799.5385618,487.9475616,133.2564272,81.32459376,14,2017-04-11,"Ines 2014 (MSci Thesis) Universidade de Lisboa",NA,NA,"MSCi thesis",NA,38.899999999,12.899999999,10.4,0.09518579535054,0.106168771737141,0.142412593809262,0.144243089877357,0.00366099212886692,0.0472267984587223,0.038074318140216,282.913688413794,263.039328656638,0.0398734898926348,0.0452487519305106
346,"adult","aquatic invertebrates","marine","Arthropoda","Malacostraca","Palaemonidae","Palaemon","elegans","Palaemon elegans",23,20,3,13.2,"wild",36.2,0.933333333,30,38.5,-9.5,"crit",1,38,"mid",37.5,"N",68,20,20,68,48,44,16.527,18.614,30.15853334,11.54453334,559.228024,337.0536423,521.9461555,314.5833994,48,2017-04-11,"Ines 2014 (MSci Thesis) Universidade de Lisboa",NA,NA,"MSCi thesis",NA,33.400000001,13.400000001,13.2,0.0732198425773385,0.0842028189639392,0.122277137107816,0.132527915064983,0.00366099212886692,0.0490572945304778,0.0483250961010434,172.644318241891,222.503290816424,0.0415456204569617,0.0564086008474698
